Country,Year,Population,Food supply kcal per capita per day,FoodSupplyperyear
Russia,Y2012,143993890,3345.7465999999999,175844979779220
Russia,Y2013,144325460,3326.2676000000001,175223762030380
Russia,Y2014,144664850,3365.0034000000001,177681164920329
Russia,Y2015,144985060,3352.9987999999998,177439177252244
Russia,Y2016,145275380,3338.9915000000001,177051739527434
Russia,Y2017,145530100,3365.9978000000001,178796708698330
Russia,Y2018,145734030,3357.9992999999999,178621791315055
Russia,Y2019,145872270,3362.9937,179057146630365
Rwanda,Y1961,2998334,1788.6066000000001,1957436593212.6101
Rwanda,Y1962,3052937,1947.7634,2170435617153.6201
Rwanda,Y1963,3105417,1875.5391,2125880816936.22
Rwanda,Y1964,3164258,1899.6433999999999,2194001066342.98
Rwanda,Y1965,3235536,1927.4880000000001,2276306736952.3198
Rwanda,Y1966,3321674,2071.3312999999998,2511304873477.6099
Rwanda,Y1967,3420897,2273.0735,2838221865679.27
Rwanda,Y1968,3529839,2178.2465999999999,2806433827108.5498
Rwanda,Y1969,3643237,2261.6106,3007447947391.9502
Rwanda,Y1970,3757351,2287.5679,3137246370871.0098
Rwanda,Y1971,3871428,2254.0023999999999,3185065921250.9302
Rwanda,Y1972,3987223,2175.2402000000002,3165706230927.0801
Rwanda,Y1973,4106411,2177.6581999999999,3263961249152.8701
Rwanda,Y1974,4231579,2133.6887000000002,3295538387841.9102
Rwanda,Y1975,4364709,2294.9940999999999,3656198212174.1699
Rwanda,Y1976,4506109,2337.8262,3845092383293.3701
Rwanda,Y1977,4655386,2355.2573000000002,4002090629198.5
Rwanda,Y1978,4812872,2330.6958,4094329303063.2202
Rwanda,Y1979,4978812,2364.3312999999998,4296619782671.6899
Rwanda,Y1980,5153314,2351.3679999999999,4422828236246.4805
Rwanda,Y1981,5329250,2359.2294999999999,4589117191699.3799
Rwanda,Y1982,5504847,2356.4733999999999,4734789317197.9805
Rwanda,Y1983,5690989,2333.1235000000001,4846389763561.6504
Rwanda,Y1984,5902847,2224.0776000000001,4791862272958.4297
Rwanda,Y1985,6146884,2296.2719999999999,5151944930003.5195
Rwanda,Y1986,6443748,2149.3346999999999,5055166478676.29
Rwanda,Y1987,6779981,2066.0527000000002,5112846288614.5303
Rwanda,Y1988,7088194,1922.4874,4973841733620.79
Rwanda,Y1989,7276983,1949.7003,5178596617441.1396
Rwanda,Y1990,7288883,1800.5618999999999,4790291033525.5596
Rwanda,Y1991,7083928,1920.7245,4966290034030.1396
Rwanda,Y1992,6702239,1846.6359,4517457228939.7402
Rwanda,Y1993,6263758,1876.8137999999999,4290906220805.0498
Rwanda,Y1994,5936253,1796.6781000000001,3892920552823.1401
Rwanda,Y1995,5836490,1760.3895,3750190935192.0801
Rwanda,Y1996,6013112,1746.5216,3833240946795.0098
Rwanda,Y1997,6419898,1736.7149999999999,4069579601600.5498
Rwanda,Y1998,6962800,1790.7493999999999,4551049921646.7998
Rwanda,Y1999,7501238,1820.5485000000001,4984574170000.7002
Rwanda,Y2000,7933688,1965.2112,5690850967940.54
Rwanda,Y2001,8231150,2034.8457000000001,6113428866997.5801
Rwanda,Y2002,8427061,2233.3850000000002,6869618145492.0303
Rwanda,Y2003,8557160,2137.2166000000002,6675304106312.4404
Rwanda,Y2004,8680516,2099.0832999999998,6650711052408.7197
Rwanda,Y2005,8840220,2172.6691999999998,7010508906056.7598
Rwanda,Y2006,9043342,2183.6046999999999,7207685694641.2002
Rwanda,Y2007,9273759,2197.8341999999998,7439497412856.5996
Rwanda,Y2008,9524532,2255.0736999999999,7839660390573.0703
Rwanda,Y2009,9782770,2363.7354,8440216112056.1699
Rwanda,Y2010,10039338,2184.9265,8006353708109.8096
Rwanda,Y2011,10293333,2186.9292,8216438533603.6104
Rwanda,Y2012,10549668,2197.069,8460097210928.5801
Rwanda,Y2013,10811538,2195.0938000000001,8662304111776.5098
Rwanda,Y2014,11083629,2185.0731999999998,8839767350624.6191
Rwanda,Y2015,11369066,2196.9872999999998,9116858169424.5605
Rwanda,Y2016,11668829,2200.0322000000001,9370206830747.2402
Rwanda,Y2017,11980960,2224.0073000000002,9725696012867.9199
Rwanda,Y2018,12301969,2224.0056,9986271500664.6406
Rwanda,Y2019,12626938,2214.011,10204005564336.1
Saint Kitts and Nevis,Y1961,51196,1710.4266,31961955077.964001
Saint Kitts and Nevis,Y1962,50961,1783.3638000000001,33171930953.306999
Saint Kitts and Nevis,Y1963,50529,1831.9183,33786224919.955502
Saint Kitts and Nevis,Y1964,49928,1885.7155,34364751271.660004
Saint Kitts and Nevis,Y1965,49209,1922.7987000000001,34535935448.329498
Saint Kitts and Nevis,Y1966,48351,1945.7716,34339200960.534
Saint Kitts and Nevis,Y1967,47388,1987.5917999999999,34378620079.716003
Saint Kitts and Nevis,Y1968,46399,2024.4402,34285180306.527
Saint Kitts and Nevis,Y1969,45529,2021.7003999999999,33596789091.734001
Saint Kitts and Nevis,Y1970,44878,2082.6462000000001,34114723599.714001
Saint Kitts and Nevis,Y1971,44489,2005.7092,32569678758.562
Saint Kitts and Nevis,Y1972,44318,2160.3861999999999,34946558398.234001
Saint Kitts and Nevis,Y1973,44304,2162.0619999999999,34962618119.519997
Saint Kitts and Nevis,Y1974,44322,2267.4067,36681039911.450996
Saint Kitts and Nevis,Y1975,44271,2197.4656,35508659845.823997
Saint Kitts and Nevis,Y1976,44140,2202.9904999999999,35492600244.550003
Saint Kitts and Nevis,Y1977,43944,2229.8380000000002,35765620391.279999
Saint Kitts and Nevis,Y1978,43703,2268.3110000000001,36183178406.044998
Saint Kitts and Nevis,Y1979,43452,2293.8874999999998,36381009872.25
Saint Kitts and Nevis,Y1980,43201,2356.9823999999999,37165758781.776001
Saint Kitts and Nevis,Y1981,42963,2275.9585000000002,35690431837.957497
Saint Kitts and Nevis,Y1982,42733,2294.2456000000002,35784598987.052002
Saint Kitts and Nevis,Y1983,42477,2361.7249999999999,36616432381.125
Saint Kitts and Nevis,Y1984,42198,2442.4854,37619819601.858002
Saint Kitts and Nevis,Y1985,41874,2630.8926000000001,40210588807.325996
Saint Kitts and Nevis,Y1986,41479,2664.0468999999998,40333230498.261497
Saint Kitts and Nevis,Y1987,41041,2681.3186000000001,40166058781.848999
Saint Kitts and Nevis,Y1988,40633,2749.6122999999998,40779623753.8535
Saint Kitts and Nevis,Y1989,40354,2676.1660000000002,39417811008.860001
Saint Kitts and Nevis,Y1990,40260,2543.9146000000001,37382570655.540001
Saint Kitts and Nevis,Y1991,40381,2556.5983999999999,37681869996.496002
Saint Kitts and Nevis,Y1992,40691,2525.0300000000002,37502288441.449997
Saint Kitts and Nevis,Y1993,41141,2458.2775999999999,36914639540.683998
Saint Kitts and Nevis,Y1994,41618,2454.3227999999999,37282562295.996002
Saint Kitts and Nevis,Y1995,42077,2547.6862999999998,39127633702.461502
Saint Kitts and Nevis,Y1996,42472,2545.2534000000001,39457230877.751999
Saint Kitts and Nevis,Y1997,42857,2479.4081999999999,38784898988.000999
Saint Kitts and Nevis,Y1998,43225,2442.0127000000002,38527939619.487503
Saint Kitts and Nevis,Y1999,43622,2459.3096,39157201230.487999
Saint Kitts and Nevis,Y2000,44083,2623.3242,42210060258.639
Saint Kitts and Nevis,Y2001,44602,2618.5819999999999,42629807942.860001
Saint Kitts and Nevis,Y2002,45168,2615.9670000000001,43127669071.440002
Saint Kitts and Nevis,Y2003,45749,2584.1876999999999,43151761126.864502
Saint Kitts and Nevis,Y2004,46323,2555.2750000000001,43204321396.125
Saint Kitts and Nevis,Y2005,46852,2516.3065999999999,43031308840.468002
Saint Kitts and Nevis,Y2006,47333,2563.7505000000001,44292750882.022499
Saint Kitts and Nevis,Y2007,47769,2568.6113,44785497514.240501
Saint Kitts and Nevis,Y2008,48178,2660.1975000000002,46779493231.574997
Saint Kitts and Nevis,Y2009,48599,2666.3923,47298159776.510498
Saint Kitts and Nevis,Y2010,49011,2497.4395,44676732677.092499
Saint Kitts and Nevis,Y2011,49442,2484.5880000000002,44837694962.040001
Saint Kitts and Nevis,Y2012,49881,2489.9259999999999,45332999564.190002
Saint Kitts and Nevis,Y2013,50328,2495.6287000000002,45844000442.963997
Saint Kitts and Nevis,Y2014,50776,2540.1567,47077333758.708
Saint Kitts and Nevis,Y2015,51204,2561.7530000000002,47877780223.379997
Saint Kitts and Nevis,Y2016,51629,2604.5828000000001,49082281964.138
Saint Kitts and Nevis,Y2017,52036,2655.1619000000001,50429861689.365997
Saint Kitts and Nevis,Y2018,52438,2611.0073000000002,49974340291.051003
Saint Kitts and Nevis,Y2019,52834,2561.0212000000001,49387782839.491997
Saint Lucia,Y1961,90718,1693.2472,56066919813.704002
Saint Lucia,Y1962,91892,1749.0532000000001,58664258778.856003
Saint Lucia,Y1963,93214,1696.0971999999999,57706501606.292
Saint Lucia,Y1964,94637,1786.8275000000001,61721497852.887497
Saint Lucia,Y1965,96138,1744.4922999999999,61214880269.151001
Saint Lucia,Y1966,97721,1810.1533999999999,64564850146.511002
Saint Lucia,Y1967,99370,1779.2090000000001,64531999390.449997
Saint Lucia,Y1968,101028,1818.4957999999999,67057432694.075996
Saint Lucia,Y1969,102599,1844.1797999999999,69062016204.572998
Saint Lucia,Y1970,104016,1903.7072000000001,72275842962.048004
Saint Lucia,Y1971,105244,2022.3005000000001,77684772745.029999
Saint Lucia,Y1972,106303,1954.4132999999999,75832398915.913498
Saint Lucia,Y1973,107311,1931.3864000000001,75649537179.195999
Saint Lucia,Y1974,108389,1917.75,75869996733.75
Saint Lucia,Y1975,109634,1903.3329000000001,76164549692.889008
Saint Lucia,Y1976,111074,1947.7014999999999,78963733690.014999
Saint Lucia,Y1977,112685,2142.9739,88140570081.347504
Saint Lucia,Y1978,114398,2227.6614,93016603225.578003
Saint Lucia,Y1979,116148,2253.1251999999999,95519034791.304001
Saint Lucia,Y1980,117828,2187.1880000000001,94064875497.360001
Saint Lucia,Y1981,119435,2271.6958,99031795573.645004
Saint Lucia,Y1982,120987,2267.2437,100122059939.144
Saint Lucia,Y1983,122571,2263.8960000000002,101283118764.84
Saint Lucia,Y1984,124296,2393.2869999999998,108578740347.48
Saint Lucia,Y1985,126246,2421.2727,111571737548.733
Saint Lucia,Y1986,128448,2473.5846999999999,115970357754.144
Saint Lucia,Y1987,130868,2502.5216999999998,119537503589.994
Saint Lucia,Y1988,133364,2419.4834000000001,117775274217.524
Saint Lucia,Y1989,135787,2457.8494000000001,121816558714.397
Saint Lucia,Y1990,138019,2496.6561999999999,125773887104.74699
Saint Lucia,Y1991,140001,2567.9816999999998,131224802183.321
Saint Lucia,Y1992,141758,2691.5871999999999,139267216678.62399
Saint Lucia,Y1993,143402,2693.1840000000002,140965909768.32001
Saint Lucia,Y1994,145080,2725.4962999999998,144326476169.45999
Saint Lucia,Y1995,146871,2671.3442,143205192809.34299
Saint Lucia,Y1996,148837,2674.9263000000001,145316722085.28201
Saint Lucia,Y1997,150920,2736.4497000000001,150739520884.26001
Saint Lucia,Y1998,153023,2683.5967000000001,149887986505.797
Saint Lucia,Y1999,154988,2708.2096999999999,153205101819.01401
Saint Lucia,Y2000,156737,2713.5457000000001,155239249519.02899
Saint Lucia,Y2001,158184,2623.4639000000002,151471354948.52399
Saint Lucia,Y2002,159392,2687.2114000000001,156336799806.112
Saint Lucia,Y2003,160530,2664.1747999999998,156103192935.06
Saint Lucia,Y2004,161821,2668.3000000000002,157602245619.5
Saint Lucia,Y2005,163408,2678.8470000000002,159776936160.23999
Saint Lucia,Y2006,165378,2672.7134000000001,161332918782.798
Saint Lucia,Y2007,167644,2625.3847999999998,160647453435.08801
Saint Lucia,Y2008,170011,2599.9200000000001,161335474678.79999
Saint Lucia,Y2009,172223,2622.6172000000001,164861375742.99399
Saint Lucia,Y2010,174092,2577.6372000000001,163792295629.17599
Saint Lucia,Y2011,175538,2606.8429999999998,167024002384.91
Saint Lucia,Y2012,176654,2593.0688,167197731165.24799
Saint Lucia,Y2013,177505,2560.1194,165868407845.405
Saint Lucia,Y2014,178307,2613.4924000000001,170091456118.88199
Saint Lucia,Y2015,179131,2606.0927999999999,170393683415.23199
Saint Lucia,Y2016,180028,2622.5920000000001,172331097290.23999
Saint Lucia,Y2017,180955,2638.6559999999999,174279468715.20001
Saint Lucia,Y2018,181890,2638.5947000000001,175175906343.79501
Saint Lucia,Y2019,182795,2635.953,175871245451.77499
Saint Vincent and the Grenadines,Y1961,82168,1805.3014000000001,54143371983.848
Saint Vincent and the Grenadines,Y1962,83239,1975.3119999999999,60014393382.32
Saint Vincent and the Grenadines,Y1963,84200,1850.5939000000001,56874302328.699997
Saint Vincent and the Grenadines,Y1964,85117,1964.2963,61026177980.991501
Saint Vincent and the Grenadines,Y1965,86009,2006.79,62999730405.150002
Saint Vincent and the Grenadines,Y1966,86907,2112.2577999999999,67003045847.978996
Saint Vincent and the Grenadines,Y1967,87779,2078.2192,66584761152.232002
Saint Vincent and the Grenadines,Y1968,88663,2150.1415999999999,69582871708.492004
Saint Vincent and the Grenadines,Y1969,89565,2203.6509999999998,72040050662.475006
Saint Vincent and the Grenadines,Y1970,90501,2238.5387999999998,73945349977.662003
Saint Vincent and the Grenadines,Y1971,91490,2282.7085000000002,76228425242.725006
Saint Vincent and the Grenadines,Y1972,92511,2305.1959999999999,77838435311.940002
Saint Vincent and the Grenadines,Y1973,93559,2270.6527999999998,77540601940.048004
Saint Vincent and the Grenadines,Y1974,94618,2155.6680000000001,74447223110.759995
Saint Vincent and the Grenadines,Y1975,95665,2224.7633999999998,77683676591.264999
Saint Vincent and the Grenadines,Y1976,96694,2252.1044999999999,79484222270.895004
Saint Vincent and the Grenadines,Y1977,97708,2273.7750000000001,81090592810.5
Saint Vincent and the Grenadines,Y1978,98688,2238.0531999999998,80617182883.584
Saint Vincent and the Grenadines,Y1979,99649,2365.3022000000001,86030499608.647003
Saint Vincent and the Grenadines,Y1980,100566,2394.2883000000002,87886158969.897003
Saint Vincent and the Grenadines,Y1981,101439,2465.2847000000002,91277745359.404495
Saint Vincent and the Grenadines,Y1982,102255,2412.9675000000002,90059366975.0625
Saint Vincent and the Grenadines,Y1983,103035,2405.1826000000001,90453566054.714996
Saint Vincent and the Grenadines,Y1984,103776,2423.2192,91787278430.207993
Saint Vincent and the Grenadines,Y1985,104503,2404.3710000000001,91711353653.744995
Saint Vincent and the Grenadines,Y1986,105217,2403.0337,92286598836.708496
Saint Vincent and the Grenadines,Y1987,105905,2405.1554999999998,92972067528.037506
Saint Vincent and the Grenadines,Y1988,106533,2383.4023000000002,92677513987.453506
Saint Vincent and the Grenadines,Y1989,107071,2307.4690000000001,90177999854.134995
Saint Vincent and the Grenadines,Y1990,107489,2342.0814999999998,91888019399.027496
Saint Vincent and the Grenadines,Y1991,107772,2372.0075999999999,93307141119.528
Saint Vincent and the Grenadines,Y1992,107941,2355.2865999999999,92794676675.069
Saint Vincent and the Grenadines,Y1993,108036,2456.1812,96854937124.968002
Saint Vincent and the Grenadines,Y1994,108059,2327.7283000000002,91809177214.940506
Saint Vincent and the Grenadines,Y1995,108043,2326.0740000000001,91730344811.429993
Saint Vincent and the Grenadines,Y1996,107983,2329.3667,91809181593.626495
Saint Vincent and the Grenadines,Y1997,107895,2316.252,91217883482.100006
Saint Vincent and the Grenadines,Y1998,107807,2379.2516999999998,93622495627.9935
Saint Vincent and the Grenadines,Y1999,107763,2473.4277000000002,97288556070.811493
Saint Vincent and the Grenadines,Y2000,107787,2502.9362999999998,98471158163.356506
Saint Vincent and the Grenadines,Y2001,107893,2476.4535999999998,97525083016.651993
Saint Vincent and the Grenadines,Y2002,108095,2655.6640000000002,104778360029.2
Saint Vincent and the Grenadines,Y2003,108322,2677.0185999999999,105842703208.058
Saint Vincent and the Grenadines,Y2004,108520,2723.9956000000002,107896920916.88
Saint Vincent and the Grenadines,Y2005,108617,2790.8062,110642083914.271
Saint Vincent and the Grenadines,Y2006,108602,2810.2611999999999,111397995197.476
Saint Vincent and the Grenadines,Y2007,108516,2844.6309999999999,112671111822.53999
Saint Vincent and the Grenadines,Y2008,108401,2883.848,114103382572.52
Saint Vincent and the Grenadines,Y2009,108293,2891.7566000000002,114302304081.58701
Saint Vincent and the Grenadines,Y2010,108260,2936.9297000000001,116052483402.53
Saint Vincent and the Grenadines,Y2011,108315,2939.4268000000002,116210165052.33
Saint Vincent and the Grenadines,Y2012,108435,2954.1016,116919722553.53999
Saint Vincent and the Grenadines,Y2013,108624,2957.201,117246395519.75999
Saint Vincent and the Grenadines,Y2014,108868,2948.5708,117166827136.856
Saint Vincent and the Grenadines,Y2015,109135,2935.3645000000001,116928116718.23801
Saint Vincent and the Grenadines,Y2016,109467,2940.402,117485099792.91
Saint Vincent and the Grenadines,Y2017,109826,2976.7085000000002,119325795518.16499
Saint Vincent and the Grenadines,Y2018,110210,2969.3312999999998,119446250939.145
Saint Vincent and the Grenadines,Y2019,110593,2959.8528000000001,119478735259.29601
Samoa,Y1961,112112,1975.0250000000001,80819761022
Samoa,Y1962,115768,1984.97,83875542540.399994
Samoa,Y1963,119552,1978.386,86329801121.279999
Samoa,Y1964,123346,1999.3757000000001,90014473208.653
Samoa,Y1965,127055,1995.136,92524581635.199997
Samoa,Y1966,130672,1985.9725000000001,94721514459.800003
Samoa,Y1967,134181,2036.2494999999999,99727487868.217499
Samoa,Y1968,137484,2109.8892000000001,105877742472.07201
Samoa,Y1969,140495,2165.7568000000001,111061470589.84
Samoa,Y1970,143146,2219.7336,115977284855.54401
Samoa,Y1971,145407,2246.6938,119240026962.459
Samoa,Y1972,147295,2247.4897000000001,120831058306.948
Samoa,Y1973,148858,2283.1759999999999,124052189747.92
Samoa,Y1974,150191,2336.0254,128060246660.761
Samoa,Y1975,151353,2396.3977,132386223097.157
Samoa,Y1976,152362,2441.1860000000001,135759553186.17999
Samoa,Y1977,153218,2456.5,137378706205
Samoa,Y1978,153986,2442.2220000000002,137264818865.58
Samoa,Y1979,154740,2474.1500999999998,139740245063.01001
Samoa,Y1980,155522,2438.4717000000001,138421138440.50101
Samoa,Y1981,156410,2489.4573,142122245946.94501
Samoa,Y1982,157365,2507.1711,144007457755.298
Samoa,Y1983,158345,2495.5508,144232666870.48999
Samoa,Y1984,159243,2474.2188000000001,143810738894.466
Samoa,Y1985,159995,2690.0839999999998,157095996196.70001
Samoa,Y1986,160552,2586.1963000000001,151554930750.52399
Samoa,Y1987,160962,2667.6296000000002,156726253421.448
Samoa,Y1988,161369,2690.8328000000001,158489204307.668
Samoa,Y1989,161935,2625.0531999999998,155157116328.82999
Samoa,Y1990,162797,2583.2170000000001,153497091951.38501
Samoa,Y1991,164000,2571,153900060000
Samoa,Y1992,165490,2449.5255999999999,147960776913.56
Samoa,Y1993,167117,2342.3589999999999,142878523286.095
Samoa,Y1994,168689,2401.4191999999998,147858946251.51199
Samoa,Y1995,170050,2464.2750999999998,152953242975.57501
Samoa,Y1996,171165,2500.5871999999999,156224747952.12
Samoa,Y1997,172065,2552.0356000000002,160277342012.60999
Samoa,Y1998,172839,2616.4349999999999,165061033272.22501
Samoa,Y1999,173606,2714.1457999999998,171985078450.50201
Samoa,Y2000,174454,2780.6758,177061505844.81799
Samoa,Y2001,175394,2830.7467999999999,181221041547.30801
Samoa,Y2002,176410,2826.4214000000002,181992284698.51001
Samoa,Y2003,177481,2838.2755999999999,183865096993.71399
Samoa,Y2004,178597,2888.5032000000001,188295472193.79599
Samoa,Y2005,179722,2898.4766,190135804199.39801
Samoa,Y2006,180874,2861.9924000000001,188945904875.52399
Samoa,Y2007,182045,2850.2952,189391926234.66
Samoa,Y2008,183270,2909.7069999999999,194640630689.85001
Samoa,Y2009,184553,2887.9780000000001,194539526399.41
Samoa,Y2010,185944,2910.8764999999999,197559907269.34
Samoa,Y2011,187469,2883.7673,197325194766.75101
Samoa,Y2012,189089,2964.6039999999998,204609512100.94
Samoa,Y2013,190712,2960.4639000000002,206077536823.332
Samoa,Y2014,192220,2970.5962,208417920570.85999
Samoa,Y2015,193510,2979.5255999999999,210447319582.44
Samoa,Y2016,194540,3008.096,213596173481.60001
Samoa,Y2017,195358,3034.4292,216372007173.564
Samoa,Y2018,196128,3047.0100000000002,218125451707.20001
Samoa,Y2019,197093,3093.5396000000001,222545975139.72198
Sao Tome and Principe,Y1961,64597,2279.1306,53737124769.392998
Sao Tome and Principe,Y1962,64477,2208.5396000000001,51976002843.057999
Sao Tome and Principe,Y1963,64237,2223.7651000000001,52139519535.975502
Sao Tome and Principe,Y1964,64278,2279.0999999999999,53471036277
Sao Tome and Principe,Y1965,64884,2263.0385999999999,53594773730.676003
Sao Tome and Principe,Y1966,66172,2222.2087000000001,53672517845.185997
Sao Tome and Principe,Y1967,68039,2218.7275,55100400135.962502
Sao Tome and Principe,Y1968,70258,2185.9434000000001,56056704159.977997
Sao Tome and Principe,Y1969,72501,2125.2121999999999,56239203544.953003
Sao Tome and Principe,Y1970,74570,2099.8256999999999,57153160893.885002
Sao Tome and Principe,Y1971,76344,2070.6277,57699200412.012001
Sao Tome and Principe,Y1972,77930,2050.8406,58335032904.669998
Sao Tome and Principe,Y1973,79463,2035.0728999999999,59025244216.235497
Sao Tome and Principe,Y1974,81148,1876.5712000000001,55582199904.223999
Sao Tome and Principe,Y1975,83134,1829.0471,55500440588.161003
Sao Tome and Principe,Y1976,85475,1917.2858000000001,59816201370.574997
Sao Tome and Principe,Y1977,88102,2031.2706000000001,65320035876.438004
Sao Tome and Principe,Y1978,90846,2035.8629000000001,67506750369.890999
Sao Tome and Principe,Y1979,93458,1994.1792,68025779880.863998
Sao Tome and Principe,Y1980,95788,2040.0780999999999,71326475380.621994
Sao Tome and Principe,Y1981,97767,2034.9095,72615653936.572495
Sao Tome and Principe,Y1982,99478,2016.2648999999999,73209509898.602997
Sao Tome and Principe,Y1983,101064,2079.6821,76716061990.356003
Sao Tome and Principe,Y1984,102826,2083.1306,78182995282.593994
Sao Tome and Principe,Y1985,104926,2058.6700000000001,78842923073.300003
Sao Tome and Principe,Y1986,107429,1927.2729999999999,75571429057.705002
Sao Tome and Principe,Y1987,110259,1896.0992000000001,76307630617.871994
Sao Tome and Principe,Y1988,113288,1963.4206999999999,81187681555.483994
Sao Tome and Principe,Y1989,116313,2119.7973999999999,89994398169.962997
Sao Tome and Principe,Y1990,119211,2172.9369999999999,94548867338.054993
Sao Tome and Principe,Y1991,121949,2192.3917999999999,97586395480.643005
Sao Tome and Principe,Y1992,124574,2157.3923,98095570758.772995
Sao Tome and Principe,Y1993,127066,2174.6023,100856075785.907
Sao Tome and Principe,Y1994,129425,2204.4582999999998,104138885649.28799
Sao Tome and Principe,Y1995,131679,2082.1086,100072042093.881
Sao Tome and Principe,Y1996,133799,2137.8634999999999,104406059429.323
Sao Tome and Principe,Y1997,135831,2157.5192999999999,106966171473.98
Sao Tome and Principe,Y1998,137855,2190.1271999999999,110200794581.94
Sao Tome and Principe,Y1999,139964,2190.6062000000002,111911192254.532
Sao Tome and Principe,Y2000,142264,2324.4180000000001,120698565858.48
Sao Tome and Principe,Y2001,144760,2358.1653000000001,124599323222.22
Sao Tome and Principe,Y2002,147450,2402.4414000000002,129297594316.95
Sao Tome and Principe,Y2003,150405,2449.2669999999998,134459431144.27499
Sao Tome and Principe,Y2004,153736,2468.2768999999998,138504001386.91599
Sao Tome and Principe,Y2005,157472,2506.0327000000002,144039943187.056
Sao Tome and Principe,Y2006,161676,2511.7269999999999,148221380674.98001
Sao Tome and Principe,Y2007,166297,2461.2170000000001,149391946258.88501
Sao Tome and Principe,Y2008,171122,2421.0095000000001,151215115495.535
Sao Tome and Principe,Y2009,175877,2395.1682000000001,153758074091.66101
Sao Tome and Principe,Y2010,180372,2376.0893999999998,156431698998.73199
Sao Tome and Principe,Y2011,184521,2342.0639999999999,157738396840.56
Sao Tome and Principe,Y2012,188394,2362.0497999999998,162423543657.73801
Sao Tome and Principe,Y2013,192076,2393.0527000000002,167771516497.89801
Sao Tome and Principe,Y2014,195727,2384.3209999999999,170336738673.95499
Sao Tome and Principe,Y2015,199439,2363.7854000000002,172072313682.569
Sao Tome and Principe,Y2016,203221,2410.3760000000002,178791242700.04001
Sao Tome and Principe,Y2017,207086,2406.0005000000001,181860892133.19501
Sao Tome and Principe,Y2018,211032,2399.636,184835994288.48001
Sao Tome and Principe,Y2019,215048,2401.4639000000002,188496953200.02802
Saudi Arabia,Y1961,4218852,1710.5485000000001,2634041100517.5298
Saudi Arabia,Y1962,4362788,1745.2583,2779180068371.25
Saudi Arabia,Y1963,4516540,1783.6481000000001,2940410066194.5098
Saudi Arabia,Y1964,4677304,1810.4967999999999,3090909032488.9302
Saudi Arabia,Y1965,4843632,1849.0898,3269053342046.0601
Saudi Arabia,Y1966,5015353,1846.7324000000001,3380635432126.0801
Saudi Arabia,Y1967,5195124,1872.2654,3550227583577
Saudi Arabia,Y1968,5387822,1870.9897000000001,3679404205613.1899
Saudi Arabia,Y1969,5599909,1858.3566000000001,3798419165085.5298
Saudi Arabia,Y1970,5836388,1876.2050999999999,3996845239880.2598
Saudi Arabia,Y1971,6100631,1882.3789999999999,4191550383619.3901
Saudi Arabia,Y1972,6392973,1746.9590000000001,4076415527474.0601
Saudi Arabia,Y1973,6711922,1663.5192999999999,4075375302289.5298
Saudi Arabia,Y1974,7054532,1664.5532000000001,4286064992512.3799
Saudi Arabia,Y1975,7419486,1781.9801,4825802387543.4404
Saudi Arabia,Y1976,7802928,1905.0834,5425808440531.25
Saudi Arabia,Y1977,8207695,2122.5515,6358758196834.2598
Saudi Arabia,Y1978,8646845,2343.1907000000001,7395340477744.6504
Saudi Arabia,Y1979,9137928,2667.3092999999999,8896393323052.5996
Saudi Arabia,Y1980,9691471,2918.9358000000002,10325405304645.1
Saudi Arabia,Y1981,10311771,2947.7006999999999,11094545327153
Saudi Arabia,Y1982,10988851,2952.6646000000001,11842932839966.699
Saudi Arabia,Y1983,11701132,2970.9625999999998,12688723325627.1
Saudi Arabia,Y1984,12418836,2754.0895999999998,12483944281172.5
Saudi Arabia,Y1985,13118998,2727.8535000000002,13062147182939.4
Saudi Arabia,Y1986,13794167,2617.2869000000001,13177701793712
Saudi Arabia,Y1987,14445663,2579.6199000000001,13601476706375.199
Saudi Arabia,Y1988,15070082,2807.0452,15440376489722.801
Saudi Arabia,Y1989,15666289,2748.7739999999999,15718027076085.4
Saudi Arabia,Y1990,16233786,2862.0927999999999,16958849739979.4
Saudi Arabia,Y1991,16772695,2859.4153000000001,17505436757410.199
Saudi Arabia,Y1992,17282686,2776.9944,17517781617219.801
Saudi Arabia,Y1993,17763296,2741.1824000000001,17772738541834.5
Saudi Arabia,Y1994,18214474,2700.4070000000002,17953069978185.102
Saudi Arabia,Y1995,18638790,2838.0266000000001,19307544361312.102
Saudi Arabia,Y1996,19033844,2884.5578999999998,20040042153312.199
Saudi Arabia,Y1997,19407138,2922.9211,20704819600046.301
Saudi Arabia,Y1998,19783300,2934.8546999999999,21192305510076.199
Saudi Arabia,Y1999,20194532,2984.7541999999999,22000635684472.602
Saudi Arabia,Y2000,20663840,3032.8872000000001,22874949981179.5
Saudi Arabia,Y2001,21202646,3034.8739999999998,23486786062960.5
Saudi Arabia,Y2002,21805322,3023.7262999999998,24065663848149.5
Saudi Arabia,Y2003,22456644,3055.8687,25047962759924.602
Saudi Arabia,Y2004,23132686,3049.3476999999998,25746955039856.602
Saudi Arabia,Y2005,23816176,3100.741,26954444586041.801
Saudi Arabia,Y2006,24498312,3153.5945000000002,28199075823606.699
Saudi Arabia,Y2007,25184590,3134.462,28813151224311.699
Saudi Arabia,Y2008,25888536,3069.5873999999999,29005500227166.898
Saudi Arabia,Y2009,26630302,3025.71,29410083438513.301
Saudi Arabia,Y2010,27421468,3105.377,31081208552204.102
Saudi Arabia,Y2011,28267592,3047.5,31443102616300
